Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.3.131-208.50.77.134-57205-5480-6,192.168.3.131,57205,208.50.77.134,5480,6,26/01/2011 01:56:19 AM,80622,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.807124606186896,80622.0,0.0,80622.0,80622.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,12.403562303093448,12.403562303093448,0.0,0.0,0.0,0.0,0.0,2,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,16297,384,0,20,0,0,0,0,1.295981779806916E15,0.0,1.295981779806916E15,1.295981779806916E15,NeedManualLabel
192.168.3.131-208.50.77.134-57201-5480-6,192.168.3.131,57201,208.50.77.134,5480,6,26/01/2011 01:56:19 AM,81872,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.428376001563414,81872.0,0.0,81872.0,81872.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,12.214188000781707,12.214188000781707,0.0,0.0,0.0,0.0,0.0,2,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,16425,283,0,20,0,0,0,0,1.295981779806947E15,0.0,1.295981779806947E15,1.295981779806947E15,NeedManualLabel
192.168.3.131-208.50.77.134-57186-5480-6,192.168.3.131,57186,208.50.77.134,5480,6,26/01/2011 01:56:19 AM,82264,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.31197121462608,82264.0,0.0,82264.0,82264.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,12.15598560731304,12.15598560731304,0.0,0.0,0.0,0.0,0.0,2,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,16363,384,0,20,0,0,0,0,1.295981779806987E15,0.0,1.295981779806987E15,1.295981779806987E15,NeedManualLabel
10.0.2.15-65.55.116.184-2549-5480-6,10.0.2.15,2549,65.55.116.184,5480,6,26/01/2011 01:56:21 AM,217860,3,4,510.0,424.0,510.0,0.0,170.0,294.44863728670913,424.0,0.0,106.0,212.0,4287.156889745708,32.13072615441109,36310.0,55999.79109246748,121907.0,167.0,123028.0,61514.0,85644.77333731463,122074.0,954.0,95953.0,31984.333333333336,53207.989158897304,93419.0,614.0,0,0,0,0,68,84,13.770311209033324,18.360414945377766,0.0,510.0,116.75000000000001,217.39743065901874,47261.64285714286,1,2,0,2,6,0,0,0,1.0,133.42857142857142,170.0,106.0,0,0,0,0,0,0,0,72,0,60,64240,8760,1,20,0,0,0,0,1.295981781169174E15,0.0,1.295981781169174E15,1.295981781169174E15,NeedManualLabel
10.0.2.15-65.55.116.184-2549-5480-6,10.0.2.15,2549,65.55.116.184,5480,6,26/01/2011 01:56:21 AM,1268,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1577.2870662460568,1268.0,0.0,1268.0,1268.0,1268.0,1268.0,0.0,1268.0,1268.0,0,0,0,0,0,0,0,0,0,40,0,1577.2870662460568,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,63816,0,0,20,0,0,0,0,1.295981781387059E15,0.0,1.295981781387059E15,1.295981781387059E15,NeedManualLabel
192.168.3.131-208.82.236.129-58786-80-6,192.168.3.131,58786,208.82.236.129,80,6,26/01/2011 01:56:22 AM,111487,3,5,596.0,2924.0,596.0,0.0,198.66666666666666,344.10076043701696,1460.0,0.0,584.8,798.9463060807027,31573.187905316314,71.75724523935526,15926.714285714286,26976.88793340382,60378.0,0.0,50310.0,25155.0,35138.96438428429,50002.0,308.0,61528.0,15382.000000000002,30233.66202320409,60729.0,0.0,0,0,0,0,72,112,26.90896696475822,44.848278274597035,0.0,1460.0,391.11111111111114,636.5650878827012,405215.1111111111,1,2,0,4,7,0,0,0,1.0,440.0,198.66666666666666,584.8,0,0,0,3520,4,57537,0,74,0,365,8192,4976,1,20,0,0,0,0,1.295981782391148E15,0.0,1.295981782391148E15,1.295981782391148E15,NeedManualLabel
192.168.3.131-208.82.236.129-58786-80-6,192.168.3.131,58786,208.82.236.129,80,6,26/01/2011 01:56:22 AM,438,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,4566.2100456621,438.0,0.0,438.0,438.0,438.0,438.0,0.0,438.0,438.0,0,0,0,0,0,0,0,0,0,40,0,4566.2100456621,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,16425,0,0,20,0,0,0,0,1.295981782502672E15,0.0,1.295981782502672E15,1.295981782502672E15,NeedManualLabel
192.168.3.131-208.82.236.130-58787-80-6,192.168.3.131,58787,208.82.236.130,80,6,26/01/2011 01:56:22 AM,257899,4,8,443.0,7726.0,443.0,0.0,110.75,221.5,1460.0,0.0,965.75,694.6830212406231,31675.19067541945,46.52984307810422,23445.363636363636,33612.00882801481,87556.0,1.0,206261.0,68753.66666666667,18598.467311403198,87556.0,50366.0,207560.0,29651.42857142857,58436.12419230974,155089.0,1.0,0,0,0,0,92,172,15.509947692701408,31.019895385402815,0.0,1460.0,628.3846153846155,701.3351004169997,491870.923076923,1,2,0,5,11,0,0,0,2.0,680.75,110.75,965.75,0,0,0,8169,7,68088,0,36,0,643,8192,4823,1,20,0,0,0,0,1.295981782391592E15,0.0,1.295981782391592E15,1.295981782391592E15,NeedManualLabel
192.168.3.131-208.82.236.130-58787-80-6,192.168.3.131,58787,208.82.236.130,80,6,26/01/2011 01:56:22 AM,299,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,6688.963210702341,299.0,0.0,299.0,299.0,299.0,299.0,0.0,299.0,299.0,0,0,0,0,0,0,0,0,0,40,0,6688.963210702341,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,16425,0,0,20,0,0,0,0,1.295981782649534E15,0.0,1.295981782649534E15,1.295981782649534E15,NeedManualLabel
192.168.3.131-209.17.73.30-58789-80-6,192.168.3.131,58789,209.17.73.30,80,6,26/01/2011 01:56:22 AM,1114589,62,143,433.0,202311.0,433.0,0.0,6.983870967741933,54.991054991082464,1460.0,0.0,1414.762237762237,241.6274328598683,181900.23407731458,183.92429855309894,5463.671568627451,30379.921454170224,367383.0,1.0,747206.0,12249.278688524588,29686.35574251306,204703.0,371.0,1071808.0,7547.9436619718335,48628.572683608865,571302.0,1.0,0,0,0,0,1252,2872,55.62588541605919,128.29841313703974,0.0,1460.0,984.1941747572815,681.3204189892997,464197.51333175483,1,2,0,3,204,0,0,0,2.0,988.9951219512195,6.983870967741935,1414.7622377622379,0,0,0,202744,141,405442,0,2,0,986,8192,27,1,20,0,0,0,0,1.2959817826222E15,0.0,1.2959817826222E15,1.2959817826222E15,NeedManualLabel
192.168.3.131-209.17.73.30-58790-80-6,192.168.3.131,58790,209.17.73.30,80,6,26/01/2011 01:56:22 AM,1123157,61,139,433.0,197340.0,433.0,0.0,7.098360655737703,55.43996901094393,1460.0,0.0,1419.7122302158264,231.49718264803064,176086.69135303434,178.06949518188463,5644.005025125629,38662.36504553383,530637.0,1.0,592520.0,9875.333333333332,17868.393895240846,74445.0,785.0,1079725.0,7824.09420289855,46185.144816182954,530729.0,1.0,0,0,0,0,1232,2792,54.31119603047482,123.75829915140983,0.0,1460.0,983.9452736318408,682.4633411327306,465756.2119900498,1,2,0,3,199,0,0,0,2.0,988.865,7.098360655737705,1419.7122302158273,0,0,0,197773,137,361359,0,2,0,986,8192,27,1,20,0,0,0,0,1.295981782622407E15,0.0,1.295981782622407E15,1.295981782622407E15,NeedManualLabel
192.168.3.131-208.82.236.129-58788-80-6,192.168.3.131,58788,208.82.236.129,80,6,26/01/2011 01:56:22 AM,1414502,3,4,596.0,2601.0,596.0,0.0,198.66666666666666,344.10076043701696,1460.0,0.0,650.25,762.0544053193752,2260.159405925195,4.94873814246993,235750.33333333334,525770.4552557766,1307674.0,2.0,1357498.0,678749.0,889434.2647154988,1307674.0,49824.0,1364757.0,454919.0,787224.9943421512,1363928.0,2.0,0,0,0,0,72,92,2.1208877753442557,2.827850367125674,0.0,1460.0,399.625,598.9390471015037,358727.98214285716,1,2,0,3,6,0,0,0,1.0,456.7142857142857,198.66666666666666,650.25,0,0,0,0,0,0,0,85,0,371,8192,4976,1,20,0,0,0,0,1.295981782434604E15,0.0,1.295981782434604E15,1.295981782434604E15,NeedManualLabel
192.168.3.131-208.82.236.129-58788-80-6,192.168.3.131,58788,208.82.236.129,80,6,26/01/2011 01:56:23 AM,1319,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1516.3002274450341,1319.0,0.0,1319.0,1319.0,1319.0,1319.0,0.0,1319.0,1319.0,0,0,0,0,0,0,0,0,0,40,0,1516.3002274450341,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,16425,0,0,20,0,0,0,0,1.295981783849147E15,0.0,1.295981783849147E15,1.295981783849147E15,NeedManualLabel
192.168.3.131-208.82.236.130-58793-80-6,192.168.3.131,58793,208.82.236.130,80,6,26/01/2011 01:56:23 AM,208666,4,8,443.0,7492.0,443.0,0.0,110.75,221.5,1460.0,0.0,936.5000000000001,724.9242324940883,38027.278042421865,57.508170952622855,18969.636363636364,26152.426427667193,59710.0,1.0,156779.0,52259.666666666664,7330.6140488593,60540.0,46598.0,159135.0,22733.571428571428,41470.85444766056,106418.0,1.0,0,0,0,0,92,172,19.16939031754095,38.3387806350819,0.0,1460.0,610.3846153846155,709.9126165077805,503975.923076923,1,2,0,5,11,0,0,0,2.0,661.25,110.75,936.5,0,0,0,7935,7,70579,0,36,0,624,8192,4823,1,20,0,0,0,0,1.295981783784759E15,0.0,1.295981783784759E15,1.295981783784759E15,NeedManualLabel
192.168.3.131-208.82.236.130-58793-80-6,192.168.3.131,58793,208.82.236.130,80,6,26/01/2011 01:56:23 AM,665,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,3007.5187969924814,665.0,0.0,665.0,665.0,665.0,665.0,0.0,665.0,665.0,0,0,0,0,0,0,0,0,0,40,0,3007.5187969924814,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,16425,0,0,20,0,0,0,0,1.295981783993474E15,0.0,1.295981783993474E15,1.295981783993474E15,NeedManualLabel
192.168.3.131-208.82.236.130-58794-80-6,192.168.3.131,58794,208.82.236.130,80,6,26/01/2011 01:56:23 AM,164805,5,8,443.0,8683.0,443.0,0.0,88.6,198.11562280648138,1460.0,0.0,1085.375,670.434600517775,55374.53353963775,78.88110190831588,13733.750000000002,24210.8483465386,60679.0,2.0,163160.0,40790.0,27408.03059932131,61552.0,420.0,114808.0,16401.14285714286,27041.866358349922,61164.0,2.0,0,0,0,0,112,172,30.338885349352264,48.542216558963624,0.0,1460.0,651.8571428571429,724.2019328615738,524468.4395604396,1,2,0,5,12,0,0,0,1.0,702.0,88.6,1085.375,0,0,0,9126,7,79827,0,34,0,667,8192,4823,1,20,0,0,0,0,1.295981783887272E15,0.0,1.295981783887272E15,1.295981783887272E15,NeedManualLabel
192.168.3.131-208.82.236.130-58794-80-6,192.168.3.131,58794,208.82.236.130,80,6,26/01/2011 01:56:24 AM,792,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,2525.2525252525256,792.0,0.0,792.0,792.0,792.0,792.0,0.0,792.0,792.0,0,0,0,0,0,0,0,0,0,40,0,2525.2525252525256,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,16425,0,0,20,0,0,0,0,1.295981784052123E15,0.0,1.295981784052123E15,1.295981784052123E15,NeedManualLabel
192.168.3.131-204.9.163.166-58547-80-6,192.168.3.131,58547,204.9.163.166,80,6,26/01/2011 01:54:31 AM,112410068,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.017792000624001048,1.12410068E8,0.0,1.12410068E8,1.12410068E8,1.12410068E8,1.12410068E8,0.0,1.12410068E8,1.12410068E8,0,0,0,0,0,0,0,0,0,40,0,0.017792000624001048,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,16370,0,0,20,0,0,0,0,6.479908920607635E14,9.163973488747294E14,1.295981671711459E15,1.12410068E8,NeedManualLabel
192.168.3.131-72.14.213.138-57011-80-6,192.168.3.131,57011,72.14.213.138,80,6,26/01/2011 01:52:22 AM,1953479,6,3,2839.0,1334.0,951.0,0.0,473.16666666666663,518.3348017128183,479.0,386.0,444.6666666666667,51.05226080530943,2136.1888200487438,4.607164960565227,244184.875,250879.46008474013,698641.0,29841.0,1953479.0,390695.8,220287.1085497288,698641.0,229423.0,1718223.0,859111.5,103327.39261444662,932175.0,786048.0,1,0,0,0,120,60,3.0714433070434852,1.5357216535217426,0.0,951.0,511.6,415.92953463029977,172997.37777777776,0,0,0,6,9,0,0,0,0.0,568.4444444444445,473.1666666666667,444.6666666666667,0,0,0,4173,6,2387,0,315,0,148,16288,1002,2,20,0,0,0,0,1.295981542484409E15,0.0,1.295981542484409E15,1.295981542484409E15,NeedManualLabel
192.168.3.131-204.9.163.166-58547-80-6,192.168.3.131,58547,204.9.163.166,80,6,26/01/2011 01:56:24 AM,600042,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,3.33310001633219,600042.0,0.0,600042.0,600042.0,600042.0,600042.0,0.0,600042.0,600042.0,0,0,0,0,0,0,0,0,0,40,0,3.33310001633219,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,16370,0,0,20,0,0,0,0,1.295981784426478E15,0.0,1.295981784426478E15,1.295981784426478E15,NeedManualLabel
192.168.3.131-204.9.163.166-58795-80-6,192.168.3.131,58795,204.9.163.166,80,6,26/01/2011 01:56:24 AM,2144028,4,4,299.0,218.0,299.0,0.0,74.75,149.5,218.0,0.0,54.5,109.0,241.1349105515413,3.731294553989034,306289.7142857143,662198.8337100155,1799290.0,40.0,344738.0,114912.66666666667,140619.47980394942,271829.0,305.0,2071464.0,690488.0,1133938.2121557593,1999211.0,786.0,0,0,0,0,92,92,1.865647276994517,1.865647276994517,0.0,299.0,57.44444444444444,115.77252600586108,13403.27777777778,1,2,0,2,7,0,0,0,1.0,64.625,74.75,54.5,0,0,0,0,0,0,0,37,0,27,8192,14,1,20,0,0,0,0,1.295981784121741E15,0.0,1.295981784121741E15,1.295981784121741E15,NeedManualLabel
192.168.3.131-204.9.163.166-58547-80-6,192.168.3.131,58547,204.9.163.166,80,6,26/01/2011 01:56:26 AM,2397106,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.8343394076023338,2397106.0,0.0,2397106.0,2397106.0,2397106.0,2397106.0,0.0,2397106.0,2397106.0,0,0,0,0,0,0,0,0,0,40,0,0.8343394076023338,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,16370,0,0,20,0,0,0,0,1.29598178622656E15,0.0,1.29598178622656E15,1.29598178622656E15,NeedManualLabel
192.168.3.131-72.14.213.138-57011-80-6,192.168.3.131,57011,72.14.213.138,80,6,26/01/2011 01:56:24 AM,7191344,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.41716819554175133,3595672.0,5084966.083858574,7191286.0,58.0,7191344.0,3595672.0,5084966.083858574,7191286.0,58.0,0,0,0,0,0,0,0,0,0,60,0,0.41716819554175133,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,3,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1002,0,0,20,58.0,0.0,58.0,58.0,6.47990895713879E14,9.163975028428434E14,1.295981784236472E15,7191286.0,NeedManualLabel
192.168.3.131-209.17.73.30-58789-80-6,192.168.3.131,58789,209.17.73.30,80,6,26/01/2011 01:56:23 AM,7691031,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.2600431593631595,7691031.0,0.0,7691031.0,7691031.0,7691031.0,7691031.0,0.0,7691031.0,7691031.0,0,0,0,0,0,0,0,0,0,40,0,0.2600431593631595,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,16307,0,0,20,0,0,0,0,6.479908957139405E14,9.163975021361841E14,1.29598178373685E15,7691031.0,NeedManualLabel
192.168.3.131-209.17.73.30-58790-80-6,192.168.3.131,58790,209.17.73.30,80,6,26/01/2011 01:56:23 AM,7682292,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.2603389717547836,7682292.0,0.0,7682292.0,7682292.0,7682292.0,7682292.0,0.0,7682292.0,7682292.0,0,0,0,0,0,0,0,0,0,40,0,0.2603389717547836,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,16425,0,0,20,0,0,0,0,6.47990895713956E14,9.163975021485649E14,1.29598178374562E15,7682292.0,NeedManualLabel
10.0.2.15-192.168.3.90-1095-139-6,10.0.2.15,1095,192.168.3.90,139,6,26/01/2011 01:54:09 AM,110000532,8,10,212.0,220.0,53.0,0.0,26.5,28.329691642716984,53.0,0.0,22.0,26.724936337103262,3.927253733645579,0.16363557223523245,6470619.529411765,1.4556375069774644E7,4.4276001E7,10.0,1.10000532E8,1.5714361714285716E7,1.9888826937905084E7,4.4276001E7,532.0,1.10000212E8,1.2222245777777778E7,1.863522913256277E7,4.4383922E7,10.0,1,0,0,0,160,200,0.07272692099343664,0.09090865124179581,0.0,53.0,25.52631578947368,26.804577596316623,718.4853801169589,0,0,0,10,18,0,0,0,1.0,26.944444444444443,26.5,22.0,0,0,0,0,0,0,0,11,0,12,63282,8760,3,20,92806.33333333333,85667.03259908874,169813.0,532.0,3.2399543979474975E14,6.479908064417789E14,1.295981649457418E15,3.263907E7,NeedManualLabel
192.168.3.131-65.55.15.244-57180-80-6,192.168.3.131,57180,65.55.15.244,80,6,26/01/2011 01:56:34 AM,16818,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.92020454275182,16818.0,0.0,16818.0,16818.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,59.46010227137591,59.46010227137591,0.0,0.0,0.0,0.0,0.0,2,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,63340,8190,0,20,0,0,0,0,1.295981794602474E15,0.0,1.295981794602474E15,1.295981794602474E15,NeedManualLabel
192.168.3.131-74.125.127.148-57213-80-6,192.168.3.131,57213,74.125.127.148,80,6,26/01/2011 01:56:34 AM,19951,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.24560172422434,19951.0,0.0,19951.0,19951.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,50.12280086211217,50.12280086211217,0.0,0.0,0.0,0.0,0.0,2,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,16445,113,0,20,0,0,0,0,1.295981794602579E15,0.0,1.295981794602579E15,1.295981794602579E15,NeedManualLabel
192.168.3.131-65.55.206.9-57176-80-6,192.168.3.131,57176,65.55.206.9,80,6,26/01/2011 01:56:34 AM,79046,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.30172304733952,79046.0,0.0,79046.0,79046.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,12.65086152366976,12.65086152366976,0.0,0.0,0.0,0.0,0.0,2,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,64240,8190,0,20,0,0,0,0,1.295981794602617E15,0.0,1.295981794602617E15,1.295981794602617E15,NeedManualLabel
192.168.3.131-208.50.77.97-57174-80-6,192.168.3.131,57174,208.50.77.97,80,6,26/01/2011 01:56:34 AM,80029,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.99094078396581,80029.0,0.0,80029.0,80029.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,12.495470391982906,12.495470391982906,0.0,0.0,0.0,0.0,0.0,2,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,16221,250,0,20,0,0,0,0,1.295981794602653E15,0.0,1.295981794602653E15,1.295981794602653E15,NeedManualLabel
192.168.3.131-65.55.15.244-57180-5480-6,192.168.3.131,57180,65.55.15.244,5480,6,26/01/2011 01:56:34 AM,16818,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.92020454275182,16818.0,0.0,16818.0,16818.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,59.46010227137591,59.46010227137591,0.0,0.0,0.0,0.0,0.0,2,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,63340,8190,0,20,0,0,0,0,1.295981794802474E15,0.0,1.295981794802474E15,1.295981794802474E15,NeedManualLabel
192.168.3.131-74.125.127.148-57213-5480-6,192.168.3.131,57213,74.125.127.148,5480,6,26/01/2011 01:56:34 AM,19951,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.24560172422434,19951.0,0.0,19951.0,19951.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,50.12280086211217,50.12280086211217,0.0,0.0,0.0,0.0,0.0,2,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,16445,113,0,20,0,0,0,0,1.295981794802579E15,0.0,1.295981794802579E15,1.295981794802579E15,NeedManualLabel
192.168.3.131-65.55.206.9-57176-5480-6,192.168.3.131,57176,65.55.206.9,5480,6,26/01/2011 01:56:34 AM,79046,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.30172304733952,79046.0,0.0,79046.0,79046.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,12.65086152366976,12.65086152366976,0.0,0.0,0.0,0.0,0.0,2,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,64240,8190,0,20,0,0,0,0,1.295981794802617E15,0.0,1.295981794802617E15,1.295981794802617E15,NeedManualLabel
192.168.3.131-208.50.77.97-57174-5480-6,192.168.3.131,57174,208.50.77.97,5480,6,26/01/2011 01:56:34 AM,80029,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.99094078396581,80029.0,0.0,80029.0,80029.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,12.495470391982906,12.495470391982906,0.0,0.0,0.0,0.0,0.0,2,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,16221,250,0,20,0,0,0,0,1.295981794802653E15,0.0,1.295981794802653E15,1.295981794802653E15,NeedManualLabel
10.0.2.15-207.46.96.145-2529-5480-6,10.0.2.15,2529,207.46.96.145,5480,6,26/01/2011 01:56:08 AM,29374628,27,48,903.0,34330.0,903.0,0.0,33.44444444444444,173.78243102607738,1048.0,0.0,715.2083333333331,322.8671394185417,1199.4364660549913,2.5532238229536044,396954.4324324324,3348741.9519091826,2.8813941E7,8.0,560687.0,21564.884615384617,39515.45149566374,170310.0,21.0,2.9305234E7,623515.6170212767,4226795.160218316,2.8984268E7,8.0,0,0,0,0,548,964,0.9191605762632976,1.634063246690307,0.0,1048.0,463.5921052631579,431.0328735377099,185789.33807017544,1,2,0,46,74,0,0,0,1.0,469.7733333333333,33.44444444444444,715.2083333333334,0,0,0,35233,46,109793,0,12,0,457,64240,8760,1,20,560687.0,0.0,560687.0,560687.0,6.47990898812413E14,9.163974766457802E14,1.295981768810885E15,2.8813941E7,NeedManualLabel
10.0.2.15-70.37.129.34-2551-5480-6,10.0.2.15,2551,70.37.129.34,5480,6,26/01/2011 01:56:35 AM,3492311,7,11,845.0,7077.0,845.0,0.0,120.71428571428572,319.379979692797,1048.0,0.0,643.3636363636363,459.359178144352,2268.411948420401,5.154180140313964,205430.0588235294,753623.0462472163,3124277.0,22.0,368034.0,61339.0,65214.189915999115,137076.0,328.0,3370952.0,337095.19999999995,980570.5368051805,3124299.0,82.0,0,0,0,0,148,224,2.004403387899875,3.1497767524140894,0.0,1048.0,416.9473684210526,475.75442704593,226342.27485380115,1,2,0,9,17,0,0,0,1.0,440.1111111111111,120.71428571428571,643.3636363636364,0,0,0,7922,9,32164,0,46,0,393,64240,8760,1,20,0,0,0,0,1.29598179553933E15,0.0,1.29598179553933E15,1.29598179553933E15,NeedManualLabel
